nums,chans,neuts,suss,thOKs,thneus,thnos,numlegends,m_nums,m_chans,m_neuts,m_suss,m_thOKs,m_thneus,m_thnos,m_numlegends,m_toslegends,indegrees,c_ages,c_males,c_years,c_debts,c_s0s,c_s1s,c_s2s,c_s3s,c_s4s,c_s5s,c_s6s,c_s7s,c_s8s,c_s9s,c_s10s,c_snums
80,6,20,0,21,30,3,4,2.5,0.1875,0.625,0,0.65625,0.9375,0.09375,0.125,1,32,,1,200,,0,1,0,1,0,0,0,0,0,1,0,3
8,0,2,0,0,4,2,8,8,0,2,0,0,4,2,8,0,1,25,,,5,0,0,0,0,1,0,0,0,0,0,0,1
210,1,73,3,16,112,5,6,10.5,0.05,3.65,0.15,0.8,5.6,0.25,0.3,0,20,,1,50,10,0,1,0,1,1,1,0,0,1,0,0,5
33,0,18,1,2,10,2,0,3.3,0,1.8,0.1,0.2,1,0.2,0,0,10,25,0,,,0,1,0,1,0,1,1,0,0,1,0,5
2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,2,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0,0,0,2,1,2,1.5,0,0,0,0,1,0.5,1,0,2,35,1,200,,0,1,0,0,1,0,1,0,0,0,0,3
32,1,10,0,5,15,1,0,2.13333333333333,0.0666666666666666,0.666666666666667,0,0.333333333333333,1,0.0666666666666666,0,1,15,25,1,110,,0,1,0,0,0,0,0,0,0,0,0,1
186,23,54,6,40,61,2,0,3.50943396226415,0.433962264150943,1.0188679245283,0.113207547169811,0.754716981132076,1.15094339622642,0.0377358490566037,0,1,53,45,1,,,0,1,0,1,1,1,1,0,0,0,0,5
35,2,9,0,6,15,3,2,2.69230769230769,0.153846153846154,0.692307692307692,0,0.461538461538462,1.15384615384615,0.230769230769231,0.153846153846154,0,13,25,,,,0,1,0,1,1,0,0,0,0,0,0,3
5,0,2,0,1,2,0,0,1.25,0,0.5,0,0.25,0.5,0,0,0,4,,,,,0,0,0,0,1,0,0,1,0,0,0,2
12,0,4,7,0,0,1,0,1.33333333333333,0,0.444444444444444,0.777777777777778,0,0,0.111111111111111,0,0,9,45,1,,,0,0,1,0,1,0,0,0,0,0,0,2
10,1,2,0,0,7,0,2,2,0.2,0.4,0,0,1.4,0,0.4,0,5,,,13,12,0,1,0,1,0,0,0,0,0,0,0,2
39,4,10,0,2,22,1,0,1.95,0.2,0.5,0,0.1,1.1,0.05,0,0,20,35,1,,6,0,0,1,1,1,0,0,0,0,0,0,3
11,2,0,0,2,7,0,1,1,0.181818181818182,0,0,0.181818181818182,0.636363636363636,0,0.0909090909090909,1,11,45,1,,,0,0,0,0,0,0,0,1,0,0,0,1
4,1,1,0,0,2,0,0,2,0.5,0.5,0,0,1,0,0,0,2,35,1,,,0,0,0,0,0,0,1,0,0,0,0,1
66,3,17,0,9,32,5,4,4.125,0.1875,1.0625,0,0.5625,2,0.3125,0.25,0,16,,1,,,0,0,0,1,0,0,0,0,1,0,0,2
12,0,9,1,0,2,0,0,1.2,0,0.9,0.1,0,0.2,0,0,0,10,35,0,50,10,0,1,0,0,1,0,0,0,0,0,0,2
1759,116,342,10,421,856,14,16,9.99431818181818,0.659090909090909,1.94318181818182,0.0568181818181818,2.39204545454545,4.86363636363636,0.0795454545454545,0.0909090909090909,1,176,45,1,,20,0,1,0,1,1,0,1,1,0,0,0,5
271,23,71,0,55,114,8,1,8.74193548387097,0.741935483870968,2.29032258064516,0,1.7741935483871,3.67741935483871,0.258064516129032,0.032258064516129,0,31,45,,,,0,1,0,1,1,0,0,1,1,0,0,5
245,8,72,6,26,112,21,3,8.75,0.285714285714286,2.57142857142857,0.214285714285714,0.928571428571429,4,0.75,0.107142857142857,0,28,,,,,0,1,1,1,1,0,1,1,1,0,1,8
39,3,13,0,4,16,3,4,1.85714285714286,0.142857142857143,0.619047619047619,0,0.19047619047619,0.761904761904762,0.142857142857143,0.19047619047619,0,21,,1,,5,0,0,0,1,1,0,1,0,1,1,0,5
7,0,7,0,0,0,0,0,1.75,0,1.75,0,0,0,0,0,0,4,,1,,,0,0,0,0,1,0,0,0,0,0,0,1
7,0,2,0,0,5,0,2,3.5,0,1,0,0,2.5,0,1,0,2,45,1,,,0,0,0,1,0,0,0,0,0,0,0,1
21,1,2,0,3,11,4,2,1.61538461538462,0.0769230769230769,0.153846153846154,0,0.230769230769231,0.846153846153846,0.307692307692308,0.153846153846154,0,13,25,1,,,0,1,0,1,0,0,0,1,0,0,0,3
24,0,14,0,7,3,0,1,2.18181818181818,0,1.27272727272727,0,0.636363636363636,0.272727272727273,0,0.0909090909090909,0,11,45,,,,0,0,0,1,0,0,0,0,0,0,0,1
63,10,37,8,2,4,2,1,1.3125,0.208333333333333,0.770833333333333,0.166666666666667,0.0416666666666666,0.0833333333333333,0.0416666666666666,0.0208333333333333,0,48,25,1,,,0,1,0,1,1,0,0,0,0,0,0,3
277,61,151,8,14,26,17,1,2.42982456140351,0.535087719298246,1.32456140350877,0.0701754385964912,0.12280701754386,0.228070175438596,0.149122807017544,0.0087719298245614,0,114,,,170,7,0,1,1,0,1,0,0,0,0,0,0,3
82,1,41,5,3,28,4,0,5.85714285714286,0.0714285714285714,2.92857142857143,0.357142857142857,0.214285714285714,2,0.285714285714286,0,0,14,45,0,,,0,0,0,1,0,1,0,0,0,0,0,2
182,25,21,0,53,78,5,33,5.6875,0.78125,0.65625,0,1.65625,2.4375,0.15625,1.03125,0,32,45,1,,,0,0,1,1,1,0,0,0,0,0,0,3
100,4,31,0,14,47,4,1,2.94117647058824,0.117647058823529,0.911764705882353,0,0.411764705882353,1.38235294117647,0.117647058823529,0.0294117647058823,0,34,,,,,0,0,0,1,1,1,0,0,1,0,0,4
26,0,5,0,7,13,1,0,2.16666666666667,0,0.416666666666667,0,0.583333333333333,1.08333333333333,0.0833333333333333,0,1,12,,0,,,0,0,0,0,0,0,0,1,0,0,0,1
55,4,16,0,10,24,1,2,3.66666666666667,0.266666666666667,1.06666666666667,0,0.666666666666667,1.6,0.0666666666666666,0.133333333333333,0,15,,,,,0,0,0,1,1,0,0,0,0,0,0,2
32,0,12,1,8,11,0,4,2.28571428571429,0,0.857142857142857,0.0714285714285714,0.571428571428571,0.785714285714286,0,0.285714285714286,0,14,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
99,1,53,0,11,30,4,0,3,0.0303030303030303,1.60606060606061,0,0.333333333333333,0.909090909090909,0.121212121212121,0,0,33,,1,,,0,1,1,0,0,1,0,1,1,0,0,5
49,3,22,0,5,18,1,0,2.72222222222222,0.166666666666667,1.22222222222222,0,0.277777777777778,1,0.0555555555555555,0,0,18,,1,140,28,0,1,0,1,1,1,0,0,0,0,0,4
189,14,53,3,46,65,8,0,5.10810810810811,0.378378378378378,1.43243243243243,0.081081081081081,1.24324324324324,1.75675675675676,0.216216216216216,0,0,37,,,,20,0,1,1,0,1,0,0,1,1,1,0,6
113,12,19,0,18,57,7,21,4.18518518518519,0.444444444444444,0.703703703703704,0,0.666666666666667,2.11111111111111,0.259259259259259,0.777777777777778,0,27,25,0,,16,0,0,1,1,1,0,0,0,0,0,0,3
41,2,8,0,8,23,0,2,2.15789473684211,0.105263157894737,0.421052631578947,0,0.421052631578947,1.21052631578947,0,0.105263157894737,0,19,25,1,,22,0,1,0,1,1,0,1,0,1,1,0,6
379,11,191,7,52,105,13,2,8.23913043478261,0.239130434782609,4.15217391304348,0.152173913043478,1.1304347826087,2.28260869565217,0.282608695652174,0.0434782608695652,0,46,,,30,3,0,1,1,0,1,0,0,1,1,1,1,7
51,11,3,0,25,12,0,0,2.31818181818182,0.5,0.136363636363636,0,1.13636363636364,0.545454545454545,0,0,0,22,,1,,,0,1,0,1,1,0,0,0,0,0,0,3
161,15,37,0,35,64,10,2,2.63934426229508,0.245901639344262,0.60655737704918,0,0.573770491803279,1.04918032786885,0.163934426229508,0.0327868852459016,0,61,25,1,,2,0,0,1,1,1,0,0,0,1,0,0,4
13,1,1,0,0,9,2,0,2.16666666666667,0.166666666666667,0.166666666666667,0,0,1.5,0.333333333333333,0,0,6,,1,,,0,1,0,1,0,0,0,0,0,0,0,2
14,1,2,0,0,10,1,0,1.4,0.1,0.2,0,0,1,0.1,0,0,10,,0,,,0,0,1,0,1,0,0,0,0,0,0,2
540,20,125,1,149,221,24,4,11.0204081632653,0.408163265306122,2.55102040816327,0.0204081632653061,3.04081632653061,4.51020408163265,0.489795918367347,0.0816326530612244,0,49,45,1,,,0,1,1,1,1,0,1,0,1,0,1,7
9,0,2,0,0,7,0,3,1.8,0,0.4,0,0,1.4,0,0.6,0,5,,1,,,0,0,0,1,0,1,0,0,0,0,0,2
59,0,14,0,19,23,3,0,2.36,0,0.56,0,0.76,0.92,0.12,0,1,25,35,,,,0,0,0,1,1,0,0,0,0,0,0,2
463,12,148,1,74,190,38,4,6.91044776119403,0.17910447761194,2.2089552238806,0.0149253731343283,1.1044776119403,2.83582089552239,0.567164179104478,0.0597014925373134,0,67,,1,,,0,0,0,0,1,0,0,0,0,0,0,1
4,0,1,0,1,2,0,0,2,0,0.5,0,0.5,1,0,0,0,2,25,,,10,0,0,0,0,0,1,0,0,0,0,0,1
3600,46,1832,12,354,1271,85,13,46.1538461538462,0.58974358974359,23.4871794871795,0.153846153846154,4.53846153846154,16.2948717948718,1.08974358974359,0.166666666666667,0,78,,0,,,0,1,1,1,0,0,0,1,1,0,0,5
1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,,1,,10,0,1,0,1,0,0,0,0,0,0,0,2
11,4,5,0,1,1,0,2,1.375,0.5,0.625,0,0.125,0.125,0,0.25,0,8,35,1,,,0,1,0,0,0,0,0,0,0,0,0,1
30,6,11,1,1,9,2,3,3.33333333333333,0.666666666666667,1.22222222222222,0.111111111111111,0.111111111111111,1,0.222222222222222,0.333333333333333,0,9,25,1,200,10,0,1,0,1,1,0,0,0,1,0,0,4
11,1,1,0,0,4,5,2,1.83333333333333,0.166666666666667,0.166666666666667,0,0,0.666666666666667,0.833333333333333,0.333333333333333,0,6,,1,,20,0,1,0,1,1,0,0,0,0,0,0,3
183,1,117,0,21,26,18,68,8.31818181818182,0.0454545454545454,5.31818181818182,0,0.954545454545455,1.18181818181818,0.818181818181818,3.09090909090909,0,22,45,0,,1,0,0,1,1,1,0,0,1,1,0,0,5
9,0,3,0,0,5,1,0,2.25,0,0.75,0,0,1.25,0.25,0,0,4,25,,,,0,0,0,1,1,0,1,0,0,0,0,3
3,0,0,0,1,2,0,0,3,0,0,0,1,2,0,0,0,1,,,,,0,1,0,0,0,0,0,0,0,0,0,1
251,18,75,2,40,98,18,0,4.18333333333333,0.3,1.25,0.0333333333333333,0.666666666666667,1.63333333333333,0.3,0,0,60,45,1,,,0,1,0,1,1,0,0,0,0,0,0,3
8,0,4,0,1,3,0,0,1.33333333333333,0,0.666666666666667,0,0.166666666666667,0.5,0,0,0,6,45,,,,0,0,0,0,1,0,0,0,0,0,0,1
94,5,37,0,12,35,5,0,3.35714285714286,0.178571428571429,1.32142857142857,0,0.428571428571429,1.25,0.178571428571429,0,1,28,25,0,,,0,0,0,1,1,0,0,0,0,0,0,2
149,7,71,6,23,33,9,5,5.51851851851852,0.259259259259259,2.62962962962963,0.222222222222222,0.851851851851852,1.22222222222222,0.333333333333333,0.185185185185185,0,27,45,1,,,0,1,0,1,0,0,0,1,1,0,0,4
42,4,15,2,1,19,1,1,3.81818181818182,0.363636363636364,1.36363636363636,0.181818181818182,0.0909090909090909,1.72727272727273,0.0909090909090909,0.0909090909090909,0,11,25,1,,,0,0,0,1,0,0,1,0,0,0,0,2
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,,,130,4,0,1,0,0,0,0,0,0,0,0,0,1
828,34,261,5,157,316,55,31,25.0909090909091,1.03030303030303,7.90909090909091,0.151515151515152,4.75757575757576,9.57575757575758,1.66666666666667,0.939393939393939,0,33,35,1,120,,0,1,0,1,0,0,1,0,0,1,0,4
377,15,79,1,90,178,14,0,5.8,0.230769230769231,1.21538461538462,0.0153846153846153,1.38461538461538,2.73846153846154,0.215384615384615,0,0,65,,1,,10,0,1,0,1,1,0,0,0,0,0,0,3
73,16,16,0,14,27,0,1,2.92,0.64,0.64,0,0.56,1.08,0,0.04,0,25,45,1,,,0,0,0,1,0,1,0,1,0,0,0,3
10,5,2,0,0,3,0,0,2,1,0.4,0,0,0.6,0,0,0,5,,1,100,,0,1,0,1,1,0,0,0,0,0,0,3
23,0,4,0,4,13,2,2,3.83333333333333,0,0.666666666666667,0,0.666666666666667,2.16666666666667,0.333333333333333,0.333333333333333,0,6,,1,,10,0,0,1,1,1,0,0,0,0,0,0,3
194,15,75,3,29,65,7,0,6.92857142857143,0.535714285714286,2.67857142857143,0.107142857142857,1.03571428571429,2.32142857142857,0.25,0,0,28,25,1,,15,0,1,1,1,1,1,1,1,1,0,0,8
10,3,0,0,1,5,1,3,1.42857142857143,0.428571428571429,0,0,0.142857142857143,0.714285714285714,0.142857142857143,0.428571428571429,0,7,,1,,10,0,0,0,1,1,0,0,0,0,0,0,2
69,4,32,0,8,23,2,3,5.30769230769231,0.307692307692308,2.46153846153846,0,0.615384615384615,1.76923076923077,0.153846153846154,0.230769230769231,0,13,,1,,,0,1,0,1,0,0,0,0,0,0,0,2
63,2,48,0,2,10,1,1,2.03225806451613,0.064516129032258,1.54838709677419,0,0.064516129032258,0.32258064516129,0.032258064516129,0.032258064516129,0,31,,1,,12,0,0,0,1,0,0,0,0,0,0,0,1
77,5,22,0,10,27,13,2,2.75,0.178571428571429,0.785714285714286,0,0.357142857142857,0.964285714285714,0.464285714285714,0.0714285714285714,0,28,45,1,,,0,1,0,1,1,0,1,0,0,0,0,4
436,14,173,3,106,116,24,3,4.15238095238095,0.133333333333333,1.64761904761905,0.0285714285714285,1.00952380952381,1.1047619047619,0.228571428571429,0.0285714285714285,1,105,,,,1,0,1,0,1,1,0,0,1,0,1,0,5
1046,18,636,8,183,197,4,12,11.8863636363636,0.204545454545454,7.22727272727273,0.0909090909090909,2.07954545454545,2.23863636363636,0.0454545454545454,0.136363636363636,1,88,,1,,,0,0,0,1,1,0,0,0,0,0,0,2
37,7,5,1,8,15,1,0,2.17647058823529,0.411764705882353,0.294117647058823,0.0588235294117647,0.470588235294118,0.882352941176471,0.0588235294117647,0,0,17,,1,,,0,0,0,1,1,0,0,0,0,0,0,2
8,2,1,0,0,4,1,2,1.6,0.4,0.2,0,0,0.8,0.2,0.4,0,5,45,1,,,0,0,0,1,0,0,0,0,0,0,0,1
29,6,2,0,8,11,2,2,1.70588235294118,0.352941176470588,0.117647058823529,0,0.470588235294118,0.647058823529412,0.117647058823529,0.117647058823529,0,17,,,,,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,,1,,,0,1,0,1,1,0,1,1,0,0,0,5
297,13,111,1,34,121,17,0,5.03389830508475,0.220338983050847,1.88135593220339,0.0169491525423728,0.576271186440678,2.05084745762712,0.288135593220339,0,0,59,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
14,1,3,0,7,3,0,0,1.75,0.125,0.375,0,0.875,0.375,0,0,0,8,25,,,,0,0,0,0,1,0,0,0,0,0,0,1
83,2,60,0,4,16,1,15,2.76666666666667,0.0666666666666666,2,0,0.133333333333333,0.533333333333333,0.0333333333333333,0.5,0,30,,1,,,0,1,0,1,1,0,1,1,1,0,0,6
44,4,9,1,5,22,3,1,3.66666666666667,0.333333333333333,0.75,0.0833333333333333,0.416666666666667,1.83333333333333,0.25,0.0833333333333333,0,12,,1,,,0,0,0,1,0,0,1,0,0,0,0,2
432,62,166,5,65,120,14,2,5.91780821917808,0.849315068493151,2.27397260273973,0.0684931506849315,0.89041095890411,1.64383561643836,0.191780821917808,0.0273972602739726,0,73,45,0,,14,0,0,1,1,1,0,1,0,1,0,0,5
56,0,21,2,12,15,6,1,4.66666666666667,0,1.75,0.166666666666667,1,1.25,0.5,0.0833333333333333,0,12,,1,,15,0,1,0,0,1,0,0,0,1,0,0,3
17,3,1,0,3,8,2,2,1.88888888888889,0.333333333333333,0.111111111111111,0,0.333333333333333,0.888888888888889,0.222222222222222,0.222222222222222,0,9,45,0,,20,0,0,0,1,1,0,0,0,0,0,0,2
81,9,20,1,18,31,2,2,2.18918918918919,0.243243243243243,0.540540540540541,0.027027027027027,0.486486486486487,0.837837837837838,0.054054054054054,0.054054054054054,0,37,,,5,,0,1,0,1,1,0,0,0,0,0,0,3
14,0,12,0,0,2,0,0,1.16666666666667,0,1,0,0,0.166666666666667,0,0,0,12,25,,,,0,0,0,1,1,0,0,0,0,0,0,2
33,0,0,0,12,19,2,0,1.26923076923077,0,0,0,0.461538461538462,0.730769230769231,0.0769230769230769,0,0,26,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
283,16,93,2,53,87,32,9,3.82432432432432,0.216216216216216,1.25675675675676,0.027027027027027,0.716216216216216,1.17567567567568,0.432432432432432,0.121621621621622,1,74,,1,,1,0,0,0,1,1,1,1,0,1,1,0,6
46,1,20,0,4,19,2,4,1.64285714285714,0.0357142857142857,0.714285714285714,0,0.142857142857143,0.678571428571429,0.0714285714285714,0.142857142857143,0,28,45,1,,,0,0,0,1,0,0,0,0,0,0,0,1
68,1,17,1,14,30,5,2,2.42857142857143,0.0357142857142857,0.607142857142857,0.0357142857142857,0.5,1.07142857142857,0.178571428571429,0.0714285714285714,0,28,45,1,,1,0,1,0,1,1,0,0,0,1,0,0,4
108,6,39,4,22,35,2,0,4.15384615384615,0.230769230769231,1.5,0.153846153846154,0.846153846153846,1.34615384615385,0.0769230769230769,0,0,26,,1,,,0,0,1,1,1,0,0,0,0,0,0,3
14,0,3,0,4,6,1,1,2.33333333333333,0,0.5,0,0.666666666666667,1,0.166666666666667,0.166666666666667,0,6,,,,,0,0,0,1,0,1,0,0,0,0,0,2
38,5,9,2,1,19,2,0,2.92307692307692,0.384615384615385,0.692307692307692,0.153846153846154,0.0769230769230769,1.46153846153846,0.153846153846154,0,0,13,45,,,,0,1,0,1,1,0,1,0,0,0,0,4
208,20,58,0,56,67,7,0,4.95238095238095,0.476190476190476,1.38095238095238,0,1.33333333333333,1.5952380952381,0.166666666666667,0,0,42,,1,,10,0,0,1,1,1,0,1,1,0,0,0,5
9,1,3,0,1,4,0,2,1.5,0.166666666666667,0.5,0,0.166666666666667,0.666666666666667,0,0.333333333333333,0,6,,1,,12,0,1,0,0,0,0,0,0,0,0,0,1
10,5,0,0,0,5,0,0,1.42857142857143,0.714285714285714,0,0,0,0.714285714285714,0,0,0,7,45,1,,20,0,0,0,1,0,0,0,0,0,0,0,1
184,6,63,6,38,64,7,1,3.83333333333333,0.125,1.3125,0.125,0.791666666666667,1.33333333333333,0.145833333333333,0.0208333333333333,1,48,45,1,,18,0,1,1,1,1,0,0,1,1,1,0,7
1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,,1,,,0,0,0,0,1,0,0,0,0,0,0,1
126,8,63,0,10,36,9,1,6.63157894736842,0.421052631578947,3.31578947368421,0,0.526315789473684,1.89473684210526,0.473684210526316,0.0526315789473684,0,19,45,0,,,0,0,1,1,1,1,0,0,0,0,0,4
5,0,2,0,0,3,0,0,2.5,0,1,0,0,1.5,0,0,0,2,35,1,,,0,0,0,0,1,0,0,0,0,0,0,1
73,9,13,1,18,27,5,7,2.92,0.36,0.52,0.04,0.72,1.08,0.2,0.28,0,25,,,,10,0,1,0,1,1,0,0,0,0,0,0,3
15,1,0,0,3,10,1,10,3,0.2,0,0,0.6,2,0.2,2,0,5,25,,,,0,0,0,1,1,0,0,0,0,0,0,2
19,1,5,0,1,12,0,4,1.58333333333333,0.0833333333333333,0.416666666666667,0,0.0833333333333333,1,0,0.333333333333333,0,12,35,,,,0,0,0,1,0,1,0,0,0,1,0,3
225,6,78,3,41,68,29,2,5.76923076923077,0.153846153846154,2,0.0769230769230769,1.05128205128205,1.74358974358974,0.743589743589744,0.0512820512820512,0,39,45,0,,2,0,1,1,1,1,1,0,0,1,0,0,6
9,0,2,0,0,7,0,0,1.5,0,0.333333333333333,0,0,1.16666666666667,0,0,0,6,,1,,,0,0,0,1,0,1,0,0,0,0,0,2
4,0,0,0,0,4,0,3,2,0,0,0,0,2,0,1.5,0,2,,,,,0,0,0,1,0,0,0,0,0,0,0,1
19,1,2,1,5,9,1,1,2.375,0.125,0.25,0.125,0.625,1.125,0.125,0.125,0,8,,1,,,0,0,0,1,1,0,0,0,0,0,0,2
33,1,8,2,3,15,4,4,2.53846153846154,0.0769230769230769,0.615384615384615,0.153846153846154,0.230769230769231,1.15384615384615,0.307692307692308,0.307692307692308,0,13,,,200,,0,1,0,1,1,1,0,0,1,0,0,5
20,0,3,0,3,12,2,2,2.5,0,0.375,0,0.375,1.5,0.25,0.25,0,8,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
10,0,2,0,1,7,0,0,1.66666666666667,0,0.333333333333333,0,0.166666666666667,1.16666666666667,0,0,0,6,,,,,0,0,1,1,0,0,1,1,1,0,0,5
6,0,2,0,1,2,1,0,1.5,0,0.5,0,0.25,0.5,0.25,0,0,4,35,1,,,0,0,0,1,0,0,0,0,0,0,0,1
35,1,4,0,10,17,3,0,1.94444444444444,0.0555555555555555,0.222222222222222,0,0.555555555555556,0.944444444444444,0.166666666666667,0,1,18,,0,,,0,0,0,1,1,1,0,0,0,0,0,3
43,1,14,0,6,20,2,1,2.86666666666667,0.0666666666666666,0.933333333333333,0,0.4,1.33333333333333,0.133333333333333,0.0666666666666666,0,15,,1,,,0,0,0,1,1,1,0,1,0,0,0,4
58,3,15,0,10,29,1,0,4.14285714285714,0.214285714285714,1.07142857142857,0,0.714285714285714,2.07142857142857,0.0714285714285714,0,0,14,25,1,,4,0,1,1,1,1,0,0,1,0,1,1,7
43,4,15,2,3,19,0,9,1.95454545454545,0.181818181818182,0.681818181818182,0.0909090909090909,0.136363636363636,0.863636363636364,0,0.409090909090909,0,22,,0,,20,0,0,0,1,1,1,1,1,1,0,0,6
924,35,428,21,137,279,24,0,10.5,0.397727272727273,4.86363636363636,0.238636363636364,1.55681818181818,3.17045454545455,0.272727272727273,0,0,88,35,,,,0,0,0,1,1,0,0,1,0,0,0,3
4,1,2,1,0,0,0,0,1.33333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,0,0,3,45,1,,,0,0,0,0,0,0,0,0,1,0,0,1
524,46,183,2,65,220,8,0,5.82222222222222,0.511111111111111,2.03333333333333,0.0222222222222222,0.722222222222222,2.44444444444444,0.0888888888888888,0,1,90,35,1,,,0,1,0,1,1,1,0,1,1,0,0,6
5,0,2,0,0,3,0,2,2.5,0,1,0,0,1.5,0,1,0,2,45,1,,,0,0,0,0,1,0,0,0,0,0,0,1
9,1,2,0,1,5,0,2,1.5,0.166666666666667,0.333333333333333,0,0.166666666666667,0.833333333333333,0,0.333333333333333,0,6,,,,,0,0,0,0,0,1,0,0,0,0,0,1
362,24,114,5,55,154,10,1,5.74603174603175,0.380952380952381,1.80952380952381,0.0793650793650793,0.873015873015873,2.44444444444444,0.158730158730159,0.0158730158730158,0,63,35,1,230,20,0,1,1,1,1,1,1,1,0,0,0,7
82,3,37,0,6,35,1,6,3.15384615384615,0.115384615384615,1.42307692307692,0,0.230769230769231,1.34615384615385,0.0384615384615384,0.230769230769231,0,26,45,,,,0,0,0,1,0,0,1,0,0,0,0,2
26,0,12,0,2,12,0,3,1.625,0,0.75,0,0.125,0.75,0,0.1875,0,16,,1,,,0,0,0,1,1,0,1,0,0,0,0,3
11,0,3,0,0,7,1,0,1.57142857142857,0,0.428571428571429,0,0,1,0.142857142857143,0,0,7,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
190,7,75,1,40,61,6,0,4.1304347826087,0.152173913043478,1.6304347826087,0.0217391304347826,0.869565217391304,1.32608695652174,0.130434782608696,0,1,46,,,,,0,1,0,1,1,0,0,0,0,0,0,3
10,1,1,0,3,5,0,0,1.66666666666667,0.166666666666667,0.166666666666667,0,0.5,0.833333333333333,0,0,1,6,,1,,20,0,0,0,0,1,0,0,0,0,0,0,1
7,0,1,0,0,6,0,4,1.75,0,0.25,0,0,1.5,0,1,0,4,,,10,,0,1,0,0,0,0,1,0,0,0,0,2
56,9,11,0,9,22,5,0,2.66666666666667,0.428571428571429,0.523809523809524,0,0.428571428571429,1.04761904761905,0.238095238095238,0,0,21,35,1,,,0,0,1,1,1,1,1,0,0,0,0,5
23,1,4,0,1,10,7,0,1.91666666666667,0.0833333333333333,0.333333333333333,0,0.0833333333333333,0.833333333333333,0.583333333333333,0,0,12,45,1,,,0,0,0,1,1,1,0,1,1,0,1,6
38,0,20,1,1,15,1,0,12.6666666666667,0,6.66666666666667,0.333333333333333,0.333333333333333,5,0.333333333333333,0,0,3,45,0,1,4.5,0,1,0,1,0,0,0,0,1,0,1,4
5,0,1,0,1,3,0,0,1,0,0.2,0,0.2,0.6,0,0,0,5,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
284,17,69,1,114,78,5,3,3.94444444444444,0.236111111111111,0.958333333333333,0.0138888888888888,1.58333333333333,1.08333333333333,0.0694444444444444,0.0416666666666666,1,72,25,0,,,0,1,1,1,1,0,1,0,1,0,0,6
3051,52,1365,9,403,1165,57,12,20.6148648648649,0.351351351351351,9.22297297297297,0.0608108108108108,2.72297297297297,7.87162162162162,0.385135135135135,0.081081081081081,0,148,45,1,,3,0,0,1,1,1,0,1,1,0,0,0,5
70,2,34,0,13,20,1,0,4.66666666666667,0.133333333333333,2.26666666666667,0,0.866666666666667,1.33333333333333,0.0666666666666666,0,0,15,45,1,,,0,0,0,0,1,0,0,0,0,0,0,1
123,1,21,1,25,69,6,17,6.15,0.05,1.05,0.05,1.25,3.45,0.3,0.85,0,20,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
76,4,23,3,10,25,11,1,3.45454545454545,0.181818181818182,1.04545454545455,0.136363636363636,0.454545454545454,1.13636363636364,0.5,0.0454545454545454,0,22,45,1,,10,0,0,1,1,1,0,0,1,0,1,1,6
15,0,11,0,0,4,0,2,1.36363636363636,0,1,0,0,0.363636363636364,0,0.181818181818182,0,11,,1,,,0,1,0,0,0,0,0,1,0,0,0,2
3,0,1,0,0,2,0,3,3,0,1,0,0,2,0,3,0,1,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
104,1,57,4,17,17,8,1,1.92592592592593,0.0185185185185185,1.05555555555556,0.074074074074074,0.314814814814815,0.314814814814815,0.148148148148148,0.0185185185185185,0,54,,1,,,0,0,0,1,0,0,0,0,0,0,0,1
124,8,61,4,11,30,10,3,4.96,0.32,2.44,0.16,0.44,1.2,0.4,0.12,0,25,25,,,,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,0,1,1,0,0,1,0,0,0,0.5,0.5,0,0,1,2,45,1,,6,0,0,1,1,1,0,0,1,0,1,1,6
4,0,2,0,1,1,0,1,2,0,1,0,0.5,0.5,0,0.5,0,2,,,,,0,0,0,1,0,0,1,0,0,0,0,2
168,12,13,0,115,28,0,2,4.94117647058824,0.352941176470588,0.38235294117647,0,3.38235294117647,0.823529411764706,0,0.0588235294117647,0,34,,1,,12,0,0,0,1,0,0,0,0,0,0,1,2
10,0,2,0,0,6,2,4,2,0,0.4,0,0,1.2,0.4,0.8,0,5,,1,,5,0,1,0,1,0,0,1,0,1,0,0,4
28,2,8,0,7,11,0,0,1.64705882352941,0.117647058823529,0.470588235294118,0,0.411764705882353,0.647058823529412,0,0,1,17,25,1,,,0,0,1,0,1,0,0,0,0,0,0,2
